complex_id,num_assemblies,median_mw_kda,A_BIN,MW_BIN
PDB-CPX-113868,4,189.3,A1_3-4,MW3_120-300
PDB-CPX-113869,12,87.83,A3_9-20,MW2_60-120
PDB-CPX-113874,4,46.92,A1_3-4,MW1_<60
PDB-CPX-113877,4,46.15,A1_3-4,MW1_<60
PDB-CPX-113895,4,52.18,A1_3-4,MW1_<60
PDB-CPX-113921,8,173.14,A2_5-8,MW3_120-300
PDB-CPX-113942,20,166.66,A3_9-20,MW3_120-300
PDB-CPX-113943,6,56.19,A2_5-8,MW1_<60
PDB-CPX-113945,4,22.12,A1_3-4,MW1_<60
PDB-CPX-113949,5,38.33,A2_5-8,MW1_<60
PDB-CPX-113954,6,61.52,A2_5-8,MW2_60-120
PDB-CPX-113961,3,61.45,A1_3-4,MW2_60-120
PDB-CPX-113966,7,98.96,A2_5-8,MW2_60-120
PDB-CPX-114008,3,403.05,A1_3-4,MW4_>300
PDB-CPX-114009,11,484.03,A3_9-20,MW4_>300
PDB-CPX-114010,4,564.65,A1_3-4,MW4_>300
PDB-CPX-114012,4,106.85,A1_3-4,MW2_60-120
PDB-CPX-114016,4,3076.03,A1_3-4,MW4_>300
PDB-CPX-114025,20,74.44,A3_9-20,MW2_60-120
PDB-CPX-114056,8,92.76,A2_5-8,MW2_60-120
PDB-CPX-114065,3,109.8,A1_3-4,MW2_60-120
PDB-CPX-114070,9,69.97,A3_9-20,MW2_60-120
PDB-CPX-114074,3,78.14,A1_3-4,MW2_60-120
PDB-CPX-114075,8,169.45,A2_5-8,MW3_120-300
PDB-CPX-114084,5,41.97,A2_5-8,MW1_<60
PDB-CPX-114087,3,222.36,A1_3-4,MW3_120-300
PDB-CPX-114093,5,120.46,A2_5-8,MW3_120-300
PDB-CPX-114098,3,66.9,A1_3-4,MW2_60-120
PDB-CPX-114106,10,63.13,A3_9-20,MW2_60-120
PDB-CPX-114113,3,192.25,A1_3-4,MW3_120-300
PDB-CPX-114162,4,66.02,A1_3-4,MW2_60-120
PDB-CPX-114166,3,6986.09,A1_3-4,MW4_>300
PDB-CPX-114169,3,501.99,A1_3-4,MW4_>300
PDB-CPX-114170,5,60.87,A2_5-8,MW2_60-120
PDB-CPX-114178,4,71.84,A1_3-4,MW2_60-120
PDB-CPX-114201,4,92.01,A1_3-4,MW2_60-120
PDB-CPX-114204,3,350.27,A1_3-4,MW4_>300
PDB-CPX-114205,3,412.9,A1_3-4,MW4_>300
PDB-CPX-114215,16,344.56,A3_9-20,MW4_>300
PDB-CPX-114221,5,68.81,A2_5-8,MW2_60-120
PDB-CPX-114234,3,175.42,A1_3-4,MW3_120-300
PDB-CPX-114235,3,172.78,A1_3-4,MW3_120-300
PDB-CPX-114236,10,111.78,A3_9-20,MW2_60-120
PDB-CPX-114237,9,136.35,A3_9-20,MW3_120-300
PDB-CPX-114240,7,367.97,A2_5-8,MW4_>300
PDB-CPX-114241,6,363.48,A2_5-8,MW4_>300
PDB-CPX-114244,25,726.22,A4_21-100,MW4_>300
PDB-CPX-114248,5,745.02,A2_5-8,MW4_>300
PDB-CPX-114253,3,65.84,A1_3-4,MW2_60-120
PDB-CPX-114276,3,64.38,A1_3-4,MW2_60-120
PDB-CPX-114280,3,69.12,A1_3-4,MW2_60-120
PDB-CPX-114292,16,127.44,A3_9-20,MW3_120-300
PDB-CPX-114304,6,59.53,A2_5-8,MW1_<60
PDB-CPX-114316,3,80.14,A1_3-4,MW2_60-120
PDB-CPX-114327,18,220.5,A3_9-20,MW3_120-300
PDB-CPX-114333,13,60.66,A3_9-20,MW2_60-120
PDB-CPX-114357,4,33.73,A1_3-4,MW1_<60
PDB-CPX-114358,4,33.09,A1_3-4,MW1_<60
PDB-CPX-114363,9,480.72,A3_9-20,MW4_>300
PDB-CPX-114370,7,53.17,A2_5-8,MW1_<60
PDB-CPX-114371,4,105.71,A1_3-4,MW2_60-120
PDB-CPX-114381,3,388.69,A1_3-4,MW4_>300
PDB-CPX-114387,3,51.56,A1_3-4,MW1_<60
PDB-CPX-114390,8,26.99,A2_5-8,MW1_<60
PDB-CPX-114395,4,68.44,A1_3-4,MW2_60-120
PDB-CPX-114400,9,35.21,A3_9-20,MW1_<60
PDB-CPX-114402,4,88.63,A1_3-4,MW2_60-120
PDB-CPX-114438,4,29.06,A1_3-4,MW1_<60
PDB-CPX-114440,9,106.81,A3_9-20,MW2_60-120
PDB-CPX-114446,4,220.84,A1_3-4,MW3_120-300
PDB-CPX-114452,4,12.58,A1_3-4,MW1_<60
PDB-CPX-114455,4,98.74,A1_3-4,MW2_60-120
PDB-CPX-114471,10,32.73,A3_9-20,MW1_<60
PDB-CPX-114484,4,53.8,A1_3-4,MW1_<60
PDB-CPX-114487,4,66.34,A1_3-4,MW2_60-120
PDB-CPX-114503,8,61.81,A2_5-8,MW2_60-120
PDB-CPX-114504,3,62.04,A1_3-4,MW2_60-120
PDB-CPX-114510,4,34.04,A1_3-4,MW1_<60
PDB-CPX-114548,6,86.1,A2_5-8,MW2_60-120
PDB-CPX-114550,3,40.82,A1_3-4,MW1_<60
PDB-CPX-114552,3,33.26,A1_3-4,MW1_<60
PDB-CPX-114558,5,299.24,A2_5-8,MW3_120-300
PDB-CPX-114571,3,64.91,A1_3-4,MW2_60-120
PDB-CPX-114586,4,67.15,A1_3-4,MW2_60-120
PDB-CPX-114587,7,50.57,A2_5-8,MW1_<60
PDB-CPX-114594,3,87.25,A1_3-4,MW2_60-120
PDB-CPX-114595,3,56.71,A1_3-4,MW1_<60
PDB-CPX-114596,4,44.32,A1_3-4,MW1_<60
PDB-CPX-114597,66,54.78,A4_21-100,MW1_<60
PDB-CPX-114602,3,49.02,A1_3-4,MW1_<60
PDB-CPX-114604,3,52.05,A1_3-4,MW1_<60
PDB-CPX-114610,3,104.05,A1_3-4,MW2_60-120
PDB-CPX-114615,3,143.86,A1_3-4,MW3_120-300
PDB-CPX-114627,3,110.68,A1_3-4,MW2_60-120
PDB-CPX-114630,4,54.55,A1_3-4,MW1_<60
PDB-CPX-114631,4,52.55,A1_3-4,MW1_<60
PDB-CPX-114654,7,36.25,A2_5-8,MW1_<60
PDB-CPX-114665,4,484.91,A1_3-4,MW4_>300
PDB-CPX-114675,3,1058.82,A1_3-4,MW4_>300
PDB-CPX-114685,5,55.96,A2_5-8,MW1_<60
PDB-CPX-114687,6,114.65,A2_5-8,MW2_60-120
PDB-CPX-114688,17,114.49,A3_9-20,MW2_60-120
PDB-CPX-114689,4,213.96,A1_3-4,MW3_120-300
PDB-CPX-114699,4,63.05,A1_3-4,MW2_60-120
PDB-CPX-114703,4,92.53,A1_3-4,MW2_60-120
PDB-CPX-114712,4,44.2,A1_3-4,MW1_<60
PDB-CPX-114720,4,48.07,A1_3-4,MW1_<60
PDB-CPX-114721,4,49.2,A1_3-4,MW1_<60
PDB-CPX-114723,3,113.65,A1_3-4,MW2_60-120
PDB-CPX-114724,3,66.09,A1_3-4,MW2_60-120
PDB-CPX-114736,3,1423.85,A1_3-4,MW4_>300
PDB-CPX-114739,4,78.72,A1_3-4,MW2_60-120
PDB-CPX-114740,5,41.31,A2_5-8,MW1_<60
PDB-CPX-114742,11,130.98,A3_9-20,MW3_120-300
PDB-CPX-114746,5,373.12,A2_5-8,MW4_>300
PDB-CPX-114757,5,119.35,A2_5-8,MW2_60-120
PDB-CPX-114760,6,60.96,A2_5-8,MW2_60-120
PDB-CPX-114761,4,256.08,A1_3-4,MW3_120-300
PDB-CPX-114769,3,78.71,A1_3-4,MW2_60-120
PDB-CPX-114773,4,213.86,A1_3-4,MW3_120-300
PDB-CPX-114777,6,43.72,A2_5-8,MW1_<60
PDB-CPX-114790,3,627.33,A1_3-4,MW4_>300
PDB-CPX-114798,4,146.87,A1_3-4,MW3_120-300
PDB-CPX-114799,4,293.74,A1_3-4,MW3_120-300
PDB-CPX-114810,4,77.27,A1_3-4,MW2_60-120
PDB-CPX-114813,4,82.8,A1_3-4,MW2_60-120
PDB-CPX-114817,3,112.86,A1_3-4,MW2_60-120
PDB-CPX-114818,3,114.43,A1_3-4,MW2_60-120
PDB-CPX-114824,6,70.93,A2_5-8,MW2_60-120
PDB-CPX-114827,3,122.07,A1_3-4,MW3_120-300
PDB-CPX-114836,3,50.96,A1_3-4,MW1_<60
PDB-CPX-114841,13,46.56,A3_9-20,MW1_<60
PDB-CPX-114845,4,204.47,A1_3-4,MW3_120-300
PDB-CPX-114854,6,25.3,A2_5-8,MW1_<60
PDB-CPX-114867,3,46.2,A1_3-4,MW1_<60
PDB-CPX-114869,4,36.55,A1_3-4,MW1_<60
PDB-CPX-114880,3,247.97,A1_3-4,MW3_120-300
PDB-CPX-114881,10,62.54,A3_9-20,MW2_60-120
PDB-CPX-114883,8,11.39,A2_5-8,MW1_<60
PDB-CPX-114884,4,80.41,A1_3-4,MW2_60-120
PDB-CPX-114886,4,75.25,A1_3-4,MW2_60-120
PDB-CPX-114896,12,53.02,A3_9-20,MW1_<60
PDB-CPX-114898,6,52.94,A2_5-8,MW1_<60
PDB-CPX-114899,6,27.76,A2_5-8,MW1_<60
PDB-CPX-114911,4,137.86,A1_3-4,MW3_120-300
PDB-CPX-114913,7,43.06,A2_5-8,MW1_<60
PDB-CPX-114914,6,86.89,A2_5-8,MW2_60-120
PDB-CPX-114916,6,73.05,A2_5-8,MW2_60-120
PDB-CPX-114920,3,77.54,A1_3-4,MW2_60-120
PDB-CPX-114944,7,56.71,A2_5-8,MW1_<60
PDB-CPX-114949,6,63.84,A2_5-8,MW2_60-120
PDB-CPX-114950,6,36.89,A2_5-8,MW1_<60
PDB-CPX-114957,3,251.18,A1_3-4,MW3_120-300
PDB-CPX-114967,8,192.12,A2_5-8,MW3_120-300
PDB-CPX-114973,5,119.51,A2_5-8,MW2_60-120
PDB-CPX-114974,6,115.32,A2_5-8,MW2_60-120
PDB-CPX-114993,3,108.06,A1_3-4,MW2_60-120
PDB-CPX-114999,3,105.87,A1_3-4,MW2_60-120
PDB-CPX-115007,3,103.58,A1_3-4,MW2_60-120
PDB-CPX-115015,5,176.75,A2_5-8,MW3_120-300
PDB-CPX-115022,4,96.24,A1_3-4,MW2_60-120
PDB-CPX-115031,5,85.86,A2_5-8,MW2_60-120
PDB-CPX-115033,3,114.31,A1_3-4,MW2_60-120
PDB-CPX-115035,16,111.63,A3_9-20,MW2_60-120
PDB-CPX-115046,4,50.24,A1_3-4,MW1_<60
PDB-CPX-115048,7,161.95,A2_5-8,MW3_120-300
PDB-CPX-115062,9,45.94,A3_9-20,MW1_<60
PDB-CPX-115063,3,45.52,A1_3-4,MW1_<60
PDB-CPX-115064,3,45.84,A1_3-4,MW1_<60
PDB-CPX-115067,3,73.56,A1_3-4,MW2_60-120
PDB-CPX-115068,4,63.59,A1_3-4,MW2_60-120
PDB-CPX-115078,4,76.31,A1_3-4,MW2_60-120
PDB-CPX-115081,5,32.72,A2_5-8,MW1_<60
PDB-CPX-115083,3,205.06,A1_3-4,MW3_120-300
PDB-CPX-115090,4,166.32,A1_3-4,MW3_120-300
PDB-CPX-115107,3,84.06,A1_3-4,MW2_60-120
PDB-CPX-115154,4,515.26,A1_3-4,MW4_>300
PDB-CPX-115156,7,90.92,A2_5-8,MW2_60-120
PDB-CPX-115158,3,121.3,A1_3-4,MW3_120-300
PDB-CPX-115162,3,45.28,A1_3-4,MW1_<60
PDB-CPX-115171,18,136.27,A3_9-20,MW3_120-300
PDB-CPX-115174,22,146.76,A4_21-100,MW3_120-300
PDB-CPX-115186,5,74.71,A2_5-8,MW2_60-120
PDB-CPX-115191,3,114.46,A1_3-4,MW2_60-120
PDB-CPX-115194,3,55.79,A1_3-4,MW1_<60
PDB-CPX-115207,12,74.83,A3_9-20,MW2_60-120
PDB-CPX-115210,5,62.83,A2_5-8,MW2_60-120
PDB-CPX-115214,3,240.03,A1_3-4,MW3_120-300
PDB-CPX-118442,3,292.73,A1_3-4,MW3_120-300
PDB-CPX-118445,3,191.66,A1_3-4,MW3_120-300
PDB-CPX-118452,3,162.23,A1_3-4,MW3_120-300
PDB-CPX-118456,4,94.22,A1_3-4,MW2_60-120
PDB-CPX-118458,4,92.72,A1_3-4,MW2_60-120
PDB-CPX-118459,4,185.69,A1_3-4,MW3_120-300
PDB-CPX-118469,41,184.81,A4_21-100,MW3_120-300
PDB-CPX-118474,7,43.7,A2_5-8,MW1_<60
PDB-CPX-118477,6,54.5,A2_5-8,MW1_<60
PDB-CPX-118478,6,38.51,A2_5-8,MW1_<60
PDB-CPX-118480,7,180.34,A2_5-8,MW3_120-300
PDB-CPX-118483,3,45.05,A1_3-4,MW1_<60
PDB-CPX-118489,6,106.11,A2_5-8,MW2_60-120
PDB-CPX-118497,4,14496.19,A1_3-4,MW4_>300
PDB-CPX-118504,8,217.51,A2_5-8,MW3_120-300
PDB-CPX-118505,6,58.61,A2_5-8,MW1_<60
PDB-CPX-118506,6,44.87,A2_5-8,MW1_<60
PDB-CPX-118508,4,459.13,A1_3-4,MW4_>300
PDB-CPX-118509,4,170.7,A1_3-4,MW3_120-300
PDB-CPX-118519,5,163.02,A2_5-8,MW3_120-300
PDB-CPX-118522,6,237.3,A2_5-8,MW3_120-300
PDB-CPX-118529,5,219.7,A2_5-8,MW3_120-300
PDB-CPX-118538,3,42.55,A1_3-4,MW1_<60
PDB-CPX-118539,3,30.37,A1_3-4,MW1_<60
PDB-CPX-118549,4,63.79,A1_3-4,MW2_60-120
PDB-CPX-118554,12,90.56,A3_9-20,MW2_60-120
PDB-CPX-118563,3,90.63,A1_3-4,MW2_60-120
PDB-CPX-118570,13,210.74,A3_9-20,MW3_120-300
PDB-CPX-118574,3,123.15,A1_3-4,MW3_120-300
PDB-CPX-118581,3,112.2,A1_3-4,MW2_60-120
PDB-CPX-118583,11,156.05,A3_9-20,MW3_120-300
PDB-CPX-118595,9,879.26,A3_9-20,MW4_>300
PDB-CPX-118604,7,62.93,A2_5-8,MW2_60-120
PDB-CPX-118607,4,78.33,A1_3-4,MW2_60-120
PDB-CPX-118612,4,79.08,A1_3-4,MW2_60-120
PDB-CPX-118620,3,49.05,A1_3-4,MW1_<60
PDB-CPX-118622,6,57.85,A2_5-8,MW1_<60
PDB-CPX-118625,3,65.8,A1_3-4,MW2_60-120
PDB-CPX-118632,4,84.64,A1_3-4,MW2_60-120
PDB-CPX-118634,10,44.16,A3_9-20,MW1_<60
PDB-CPX-118639,4,168.49,A1_3-4,MW3_120-300
PDB-CPX-118641,3,57.29,A1_3-4,MW1_<60
PDB-CPX-118657,3,152.21,A1_3-4,MW3_120-300
PDB-CPX-118658,16,100.94,A3_9-20,MW2_60-120
PDB-CPX-118659,12,201.92,A3_9-20,MW3_120-300
PDB-CPX-118675,3,68.21,A1_3-4,MW2_60-120
PDB-CPX-118679,4,119.89,A1_3-4,MW2_60-120
PDB-CPX-118683,5,70.11,A2_5-8,MW2_60-120
PDB-CPX-118690,3,145.8,A1_3-4,MW3_120-300
PDB-CPX-118694,3,2.49,A1_3-4,MW1_<60
PDB-CPX-118697,5,198.35,A2_5-8,MW3_120-300
PDB-CPX-118700,17,70.77,A3_9-20,MW2_60-120
PDB-CPX-118703,3,329.4,A1_3-4,MW4_>300
PDB-CPX-118708,4,194.6,A1_3-4,MW3_120-300
PDB-CPX-118718,3,57.1,A1_3-4,MW1_<60
PDB-CPX-118719,6,334.88,A2_5-8,MW4_>300
PDB-CPX-118722,4,29.8,A1_3-4,MW1_<60
PDB-CPX-118734,5,125.75,A2_5-8,MW3_120-300
PDB-CPX-118746,4,98.54,A1_3-4,MW2_60-120
PDB-CPX-118749,6,114.83,A2_5-8,MW2_60-120
PDB-CPX-118755,3,53.34,A1_3-4,MW1_<60
PDB-CPX-118763,9,98.81,A3_9-20,MW2_60-120
PDB-CPX-118786,6,65.04,A2_5-8,MW2_60-120
PDB-CPX-118799,4,104.16,A1_3-4,MW2_60-120
PDB-CPX-118814,3,90.5,A1_3-4,MW2_60-120
PDB-CPX-118818,4,28.67,A1_3-4,MW1_<60
PDB-CPX-118827,6,96.76,A2_5-8,MW2_60-120
PDB-CPX-118846,3,31.64,A1_3-4,MW1_<60
PDB-CPX-118847,3,56.35,A1_3-4,MW1_<60
PDB-CPX-118849,5,78.0,A2_5-8,MW2_60-120
PDB-CPX-118853,3,43.29,A1_3-4,MW1_<60
PDB-CPX-118858,4,76.34,A1_3-4,MW2_60-120
PDB-CPX-118871,4,55.47,A1_3-4,MW1_<60
PDB-CPX-118878,4,25.02,A1_3-4,MW1_<60
PDB-CPX-118881,3,85.45,A1_3-4,MW2_60-120
PDB-CPX-118884,3,52.78,A1_3-4,MW1_<60
PDB-CPX-118895,10,79.45,A3_9-20,MW2_60-120
PDB-CPX-118897,3,27.72,A1_3-4,MW1_<60
PDB-CPX-118900,3,18031.89,A1_3-4,MW4_>300
PDB-CPX-118907,3,140.6,A1_3-4,MW3_120-300
PDB-CPX-118908,3,78.9,A1_3-4,MW2_60-120
PDB-CPX-118910,11,171.66,A3_9-20,MW3_120-300
PDB-CPX-118912,10,149.38,A3_9-20,MW3_120-300
PDB-CPX-118914,9,72.14,A3_9-20,MW2_60-120
PDB-CPX-118917,4,77.13,A1_3-4,MW2_60-120
PDB-CPX-118932,4,115.74,A1_3-4,MW2_60-120
PDB-CPX-118933,7,105.97,A2_5-8,MW2_60-120
PDB-CPX-118934,10,28.84,A3_9-20,MW1_<60
PDB-CPX-118958,18,134.11,A3_9-20,MW3_120-300
PDB-CPX-118959,4,50.75,A1_3-4,MW1_<60
PDB-CPX-118961,4,44.69,A1_3-4,MW1_<60
PDB-CPX-118964,3,159.6,A1_3-4,MW3_120-300
PDB-CPX-118965,6,76.61,A2_5-8,MW2_60-120
PDB-CPX-118971,3,76.91,A1_3-4,MW2_60-120
PDB-CPX-118973,9,100.02,A3_9-20,MW2_60-120
PDB-CPX-118978,3,253.97,A1_3-4,MW3_120-300
PDB-CPX-118986,3,183.13,A1_3-4,MW3_120-300
PDB-CPX-118991,3,82.21,A1_3-4,MW2_60-120
PDB-CPX-119010,8,155.26,A2_5-8,MW3_120-300
PDB-CPX-119016,6,55.48,A2_5-8,MW1_<60
PDB-CPX-119018,10,53.33,A3_9-20,MW1_<60
PDB-CPX-119034,7,2322.08,A2_5-8,MW4_>300
PDB-CPX-119044,4,42.22,A1_3-4,MW1_<60
PDB-CPX-119046,13,2210.97,A3_9-20,MW4_>300
PDB-CPX-119059,16,234.38,A3_9-20,MW3_120-300
PDB-CPX-119065,4,68.52,A1_3-4,MW2_60-120
PDB-CPX-119070,4,179.9,A1_3-4,MW3_120-300
PDB-CPX-119080,4,313.81,A1_3-4,MW4_>300
PDB-CPX-119083,5,27.56,A2_5-8,MW1_<60
PDB-CPX-119089,3,100.33,A1_3-4,MW2_60-120
PDB-CPX-119091,4,63.33,A1_3-4,MW2_60-120
PDB-CPX-119095,3,73.06,A1_3-4,MW2_60-120
PDB-CPX-119100,4,199.34,A1_3-4,MW3_120-300
PDB-CPX-119106,9,23.98,A3_9-20,MW1_<60
PDB-CPX-119123,3,135.01,A1_3-4,MW3_120-300
PDB-CPX-119125,8,62.03,A2_5-8,MW2_60-120
PDB-CPX-119132,6,69.76,A2_5-8,MW2_60-120
PDB-CPX-119138,3,142.94,A1_3-4,MW3_120-300
PDB-CPX-119143,3,51.07,A1_3-4,MW1_<60
PDB-CPX-119145,11,241.4,A3_9-20,MW3_120-300
PDB-CPX-119150,6,127.0,A2_5-8,MW3_120-300
PDB-CPX-119152,11,161.06,A3_9-20,MW3_120-300
PDB-CPX-119154,3,21.88,A1_3-4,MW1_<60
PDB-CPX-119158,5,64.61,A2_5-8,MW2_60-120
PDB-CPX-119169,4,72.84,A1_3-4,MW2_60-120
PDB-CPX-119178,4,71.71,A1_3-4,MW2_60-120
PDB-CPX-119196,6,214.21,A2_5-8,MW3_120-300
PDB-CPX-119200,3,327.85,A1_3-4,MW4_>300
PDB-CPX-119209,5,103.89,A2_5-8,MW2_60-120
PDB-CPX-119210,3,475.13,A1_3-4,MW4_>300
PDB-CPX-119211,5,91.41,A2_5-8,MW2_60-120
PDB-CPX-119215,4,124.25,A1_3-4,MW3_120-300
PDB-CPX-119222,4,154.24,A1_3-4,MW3_120-300
PDB-CPX-119223,3,125.01,A1_3-4,MW3_120-300
PDB-CPX-119227,8,23.34,A2_5-8,MW1_<60
PDB-CPX-119231,10,35.79,A3_9-20,MW1_<60
PDB-CPX-119234,3,80.52,A1_3-4,MW2_60-120
PDB-CPX-119236,14,680.4,A3_9-20,MW4_>300
PDB-CPX-119249,3,38.17,A1_3-4,MW1_<60
PDB-CPX-119250,7,38.58,A2_5-8,MW1_<60
PDB-CPX-119254,6,105.46,A2_5-8,MW2_60-120
PDB-CPX-119256,3,69.27,A1_3-4,MW2_60-120
PDB-CPX-119263,4,60.66,A1_3-4,MW2_60-120
PDB-CPX-119266,14,32.62,A3_9-20,MW1_<60
PDB-CPX-119267,7,65.25,A2_5-8,MW2_60-120
PDB-CPX-119274,14,44.07,A3_9-20,MW1_<60
PDB-CPX-119282,10,38.94,A3_9-20,MW1_<60
PDB-CPX-119317,3,131.94,A1_3-4,MW3_120-300
PDB-CPX-119329,4,66.0,A1_3-4,MW2_60-120
PDB-CPX-119332,4,24.37,A1_3-4,MW1_<60
PDB-CPX-119336,6,9.54,A2_5-8,MW1_<60
PDB-CPX-119339,5,52.73,A2_5-8,MW1_<60
PDB-CPX-119340,14,16.78,A3_9-20,MW1_<60
PDB-CPX-119341,6,14.72,A2_5-8,MW1_<60
PDB-CPX-119346,5,53.72,A2_5-8,MW1_<60
PDB-CPX-119347,8,65.42,A2_5-8,MW2_60-120
PDB-CPX-119355,10,45.07,A3_9-20,MW1_<60
PDB-CPX-119358,15,95.27,A3_9-20,MW2_60-120
PDB-CPX-119365,5,90.57,A2_5-8,MW2_60-120
PDB-CPX-119375,3,61.39,A1_3-4,MW2_60-120
PDB-CPX-119380,4,260.3,A1_3-4,MW3_120-300
PDB-CPX-119381,3,99.85,A1_3-4,MW2_60-120
PDB-CPX-119401,7,333.17,A2_5-8,MW4_>300
PDB-CPX-119403,3,224.75,A1_3-4,MW3_120-300
PDB-CPX-119416,6,43.55,A2_5-8,MW1_<60
PDB-CPX-119426,8,42.45,A2_5-8,MW1_<60
PDB-CPX-119434,15,90.78,A3_9-20,MW2_60-120
PDB-CPX-119436,4,362.18,A1_3-4,MW4_>300
PDB-CPX-119459,8,44.31,A2_5-8,MW1_<60
PDB-CPX-119460,3,96.01,A1_3-4,MW2_60-120
PDB-CPX-119466,5,5660.95,A2_5-8,MW4_>300
PDB-CPX-119469,9,56.29,A3_9-20,MW1_<60
PDB-CPX-119470,22,86.62,A4_21-100,MW2_60-120
PDB-CPX-119472,4,86.52,A1_3-4,MW2_60-120
PDB-CPX-119477,6,72.92,A2_5-8,MW2_60-120
PDB-CPX-119495,3,96.05,A1_3-4,MW2_60-120
PDB-CPX-119500,3,46.32,A1_3-4,MW1_<60
PDB-CPX-119508,4,117.58,A1_3-4,MW2_60-120
PDB-CPX-119520,3,17.55,A1_3-4,MW1_<60
PDB-CPX-119524,4,31.07,A1_3-4,MW1_<60
PDB-CPX-119525,13,73.62,A3_9-20,MW2_60-120
PDB-CPX-119526,3,149.4,A1_3-4,MW3_120-300
PDB-CPX-119531,38,268.2,A4_21-100,MW3_120-300
PDB-CPX-119542,4,44.52,A1_3-4,MW1_<60
PDB-CPX-119549,7,98.56,A2_5-8,MW2_60-120
PDB-CPX-119556,7,148.42,A2_5-8,MW3_120-300
PDB-CPX-119563,4,133.39,A1_3-4,MW3_120-300
PDB-CPX-119565,3,99.79,A1_3-4,MW2_60-120
PDB-CPX-119567,3,72.69,A1_3-4,MW2_60-120
PDB-CPX-119568,5,83.0,A2_5-8,MW2_60-120
PDB-CPX-119575,3,10321.98,A1_3-4,MW4_>300
PDB-CPX-119576,3,13762.63,A1_3-4,MW4_>300
PDB-CPX-119579,11,114.08,A3_9-20,MW2_60-120
PDB-CPX-119584,3,211.01,A1_3-4,MW3_120-300
PDB-CPX-119595,7,121.66,A2_5-8,MW3_120-300
PDB-CPX-119603,5,60.41,A2_5-8,MW2_60-120
PDB-CPX-119606,4,160.0,A1_3-4,MW3_120-300
PDB-CPX-119610,3,26.07,A1_3-4,MW1_<60
PDB-CPX-119615,3,35.23,A1_3-4,MW1_<60
PDB-CPX-119616,6,45.76,A2_5-8,MW1_<60
PDB-CPX-119625,6,78.33,A2_5-8,MW2_60-120
PDB-CPX-119627,4,32.94,A1_3-4,MW1_<60
PDB-CPX-119633,5,41.87,A2_5-8,MW1_<60
PDB-CPX-119637,3,52.51,A1_3-4,MW1_<60
PDB-CPX-119648,18,213.57,A3_9-20,MW3_120-300
PDB-CPX-119649,3,101.73,A1_3-4,MW2_60-120
PDB-CPX-119650,17,191.78,A3_9-20,MW3_120-300
PDB-CPX-119654,4,169.83,A1_3-4,MW3_120-300
PDB-CPX-119655,7,67.64,A2_5-8,MW2_60-120
PDB-CPX-119656,6,30.58,A2_5-8,MW1_<60
PDB-CPX-119657,4,111.8,A1_3-4,MW2_60-120
PDB-CPX-119665,3,90.45,A1_3-4,MW2_60-120
PDB-CPX-119669,5,66.91,A2_5-8,MW2_60-120
PDB-CPX-119675,10,141.31,A3_9-20,MW3_120-300
PDB-CPX-119677,14,32.91,A3_9-20,MW1_<60
PDB-CPX-119684,19,224.69,A3_9-20,MW3_120-300
PDB-CPX-119693,5,112.08,A2_5-8,MW2_60-120
PDB-CPX-119694,12,154.41,A3_9-20,MW3_120-300
PDB-CPX-119702,15,50.52,A3_9-20,MW1_<60
PDB-CPX-119718,13,93.2,A3_9-20,MW2_60-120
PDB-CPX-119778,6,641.39,A2_5-8,MW4_>300
PDB-CPX-119784,4,70.35,A1_3-4,MW2_60-120
PDB-CPX-119795,4,34.93,A1_3-4,MW1_<60
PDB-CPX-119828,4,232.85,A1_3-4,MW3_120-300
PDB-CPX-119837,3,82.44,A1_3-4,MW2_60-120
PDB-CPX-119839,4,102.04,A1_3-4,MW2_60-120
PDB-CPX-119840,3,114.29,A1_3-4,MW2_60-120
PDB-CPX-119851,5,40.0,A2_5-8,MW1_<60
PDB-CPX-119858,4,36.97,A1_3-4,MW1_<60
PDB-CPX-119859,3,62.27,A1_3-4,MW2_60-120
PDB-CPX-119860,3,54.37,A1_3-4,MW1_<60
PDB-CPX-119864,3,28.7,A1_3-4,MW1_<60
PDB-CPX-119866,4,228.1,A1_3-4,MW3_120-300
PDB-CPX-119867,3,245.91,A1_3-4,MW3_120-300
PDB-CPX-119871,6,44.24,A2_5-8,MW1_<60
PDB-CPX-119877,4,302.78,A1_3-4,MW4_>300
PDB-CPX-119884,4,119.64,A1_3-4,MW2_60-120
PDB-CPX-119890,3,2926.65,A1_3-4,MW4_>300
PDB-CPX-119895,3,103.02,A1_3-4,MW2_60-120
PDB-CPX-119898,4,107.74,A1_3-4,MW2_60-120
PDB-CPX-119904,4,102.76,A1_3-4,MW2_60-120
PDB-CPX-119929,3,112.04,A1_3-4,MW2_60-120
PDB-CPX-119934,4,63.98,A1_3-4,MW2_60-120
PDB-CPX-119953,9,114.45,A3_9-20,MW2_60-120
PDB-CPX-119961,3,22.91,A1_3-4,MW1_<60
PDB-CPX-119964,5,154.4,A2_5-8,MW3_120-300
PDB-CPX-119976,5,96.53,A2_5-8,MW2_60-120
PDB-CPX-119986,3,69.38,A1_3-4,MW2_60-120
PDB-CPX-119990,4,36.83,A1_3-4,MW1_<60
PDB-CPX-119996,6,78.99,A2_5-8,MW2_60-120
PDB-CPX-120003,4,104.32,A1_3-4,MW2_60-120
PDB-CPX-120010,4,87.12,A1_3-4,MW2_60-120
PDB-CPX-120028,8,93.24,A2_5-8,MW2_60-120
